"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2008",,"M"
"IRL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2009",,"M"
"IRL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2010",,"M"
"IRL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2011",,"M"
"IRL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2012",,"M"
"IRL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2013",0.108,
"IRL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2014",0.099,
"IRL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2015",0.074,
"IRL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2016",,"M"
"IRL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","1995",,"M"
"IRL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2000",,"M"
"IRL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2005",,"M"
"IRL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2008",,"M"
"IRL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2009",,"M"
"IRL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2010",,"M"
"IRL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2011",,"M"
"IRL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2012",,"M"
"IRL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2013",6601.779,
"IRL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2014",6544.072,
"IRL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2015",6105.903,
"IRL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2016",,"M"
"ITA","EDUEXP","EARLYCHILDEDU","PC_GDP","A","1995",,"M"
"ITA","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2000",,"M"
"ITA","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2005",,"M"
"ITA","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2008",,"M"
"ITA","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2009",,"M"
"ITA","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2010",,"M"
"ITA","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2011",,"M"
"ITA","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2012",,"M"
"ITA","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2013",0.488,
"ITA","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2014",0.531,
"ITA","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2015",0.544,
"ITA","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2016",,"M"
"ITA","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","1995",,"M"
"ITA","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2000",,"M"
"ITA","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2005",,"M"
"ITA","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2008",,"M"
"ITA","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2009",,"M"
"ITA","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2010",,"M"
"ITA","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2011",,"M"
"ITA","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2012",,"M"
"ITA","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2013",6329.364,
"ITA","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2014",6428.098,
"ITA","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2015",6249.264,
"ITA","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2016",,"M"
"JPN","EDUEXP","EARLYCHILDEDU","PC_GDP","A","1995",,"M"
"JPN","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2000",,"M"
"JPN","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2005",,"M"
"JPN","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2008",,"M"
"JPN","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2009",,"M"
"JPN","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2010",,"M"
"JPN","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2011",,"M"
"JPN","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2012",0.223,
"JPN","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2013",0.224,
"JPN","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2014",0.226,
"JPN","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2015",0.203,
"JPN","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2016",,"M"
"JPN","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","1995",,"M"
"JPN","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2000",,"M"
"JPN","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2005",,"M"
"JPN","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2008",,"M"
"JPN","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2009",,"M"
"JPN","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2010",,"M"
"JPN","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2011",,"M"
"JPN","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2012",6620.586,
"JPN","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2013",7059.125,
"JPN","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2014",7280.039,
"JPN","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2015",7499.035,
"JPN","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2016",,"M"
"KOR","EDUEXP","EARLYCHILDEDU","PC_GDP","A","1995",,"M"
"KOR","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2000",,"M"
"KOR","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2005",,"M"
"KOR","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2008",,"M"
"KOR","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2009",,"M"
"KOR","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2010",,"M"
"KOR","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2011",,"M"
"KOR","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2012",,"M"
"KOR","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2013",,"M"
"KOR","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2014",,"M"
"KOR","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2015",,"M"
"KOR","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2016",,"M"
"KOR","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","1995",,"M"
"KOR","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2000",,"M"
"KOR","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2005",,"M"
"KOR","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2008",,"M"
"KOR","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2009",,"M"
"KOR","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2010",,"M"
"KOR","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2011",,"M"
"KOR","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2012",,"M"
"KOR","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2013",,"M"
"KOR","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2014",,"M"
"KOR","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2015",,"M"
"KOR","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2016",,"M"
"LUX","EDUEXP","EARLYCHILDEDU","PC_GDP","A","1995",,"M"
"LUX","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2000",,"M"
"LUX","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2005",,"M"
"LUX","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2008",,"M"
"LUX","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2009",,"M"
"LUX","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2010",,"M"
"LUX","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2011",,"M"
"LUX","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2012",0.653,
"LUX","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2013",0.559,
"LUX","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2014",0.591,
"LUX","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2015",0.592,
"LUX","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2016",,"M"
"LUX","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","1995",,"M"
"LUX","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2000",,"M"
"LUX","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2005",,"M"
"LUX","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2008",,"M"
"LUX","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2009",,"M"
"LUX","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2010",,"M"
"LUX","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2011",,"M"
"LUX","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2012",19522.615,
"LUX","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2013",17528.309,
"LUX","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2014",20543.462,
"LUX","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2015",20495.445,
"LUX","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2016",,"M"
"MEX","EDUEXP","EARLYCHILDEDU","PC_GDP","A","1995",,"M"
"MEX","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2000",0.437,
"MEX","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2005",0.618,
"MEX","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2008",0.682,
"MEX","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2009",0.632,
"MEX","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2010",0.626,
"MEX","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2011",0.628,
"MEX","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2012",0.61,
"MEX","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2013",0.637,
"MEX","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2014",0.617,
"MEX","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2015",0.626,
"MEX","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2016",,"M"
"MEX","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","1995",962.186,
"MEX","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2000",1402.318,
"MEX","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2005",1817.724,
"MEX","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2008",2391.317,
"MEX","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2009",2230.356,
"MEX","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2010",2357.181,
"MEX","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2011",2567.906,
"MEX","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2012",2466.992,
"MEX","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2013",2617.452,
"MEX","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2014",2653.451,
"MEX","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2015",2684.695,
"MEX","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2016",,"M"
"NLD","EDUEXP","EARLYCHILDEDU","PC_GDP","A","1995",,"M"
"NLD","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2000",0.33,
"NLD","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2005",0.401,
"NLD","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2008",0.361,
"NLD","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2009",0.384,
"NLD","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2010",0.393,
"NLD","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2011",0.414,
"NLD","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2012",0.413,
"NLD","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2013",0.422,
"NLD","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2014",0.405,
"NLD","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2015",0.393,
"NLD","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2016",,"M"
"NLD","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","1995",3037.392,
"NLD","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2000",4295.635,
"NLD","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2005",5967.348,
"NLD","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2008",6865.213,
"NLD","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2009",7233.687,
"NLD","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2010",7498.439,
"NLD","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2011",7938.575,
"NLD","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2012",8162.936,
"NLD","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2013",8668.121,
"NLD","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2014",8439.568,
"NLD","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2015",8351.843,
"NLD","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2016",,"M"
"NZL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","1995",,"M"
"NZL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2000",,"M"
"NZL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2005",,"M"
"NZL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2008",,"M"
"NZL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2009",,"M"
"NZL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2010",,"M"
"NZL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2011",,"M"
"NZL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2012",0.917,
"NZL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2013",0.891,
"NZL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2014",0.925,
"NZL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2015",0.962,
"NZL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2016",,"M"
"NZL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","1995",,"M"
"NZL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2000",,"M"
"NZL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2005",,"M"
"NZL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2008",,"M"
"NZL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2009",,"M"
"NZL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2010",,"M"
"NZL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2011",,"M"
"NZL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2012",10618.94,
"NZL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2013",11188.646,
"NZL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2014",12900.707,
"NZL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2015",13465.562,
"NZL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2016",,"M"
"NOR","EDUEXP","EARLYCHILDEDU","PC_GDP","A","1995",,"M"
"NOR","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2000",,"M"
"NOR","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2005",,"M"
"NOR","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2008",,"M"
"NOR","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2009",,"M"
"NOR","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2010",,"M"
"NOR","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2011",,"M"
"NOR","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2012",2.082,
"NOR","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2013",2.095,
"NOR","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2014",2.105,
"NOR","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2015",1.825,
"NOR","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2016",,"M"
"NOR","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","1995",,"M"
"NOR","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2000",,"M"
"NOR","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2005",,"M"
"NOR","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2008",,"M"
"NOR","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2009",,"M"
"NOR","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2010",,"M"
"NOR","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2011",,"M"
"NOR","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2012",18635.685,
"NOR","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2013",19618.846,
"NOR","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2014",20093.398,
"NOR","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2015",17224.679,
"NOR","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2016",,"M"
"POL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","1995",,"M"
"POL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2000",,"M"
"POL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2005",0.61,
"POL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2008",0.66,
"POL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2009",0.63,
"POL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2010",0.644,
"POL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2011",0.693,
"POL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2012",0.728,
"POL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2013",0.77,
"POL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2014",0.782,
"POL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2015",0.742,
"POL","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2016",,"M"
"POL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","1995",,"M"
"POL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2000",,"M"
"POL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2012",5430.73,
"POL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2013",5702.324,
"POL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2014",6056.27,
"POL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2015",6221.502,
"POL","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2016",,"M"
"PRT","EDUEXP","EARLYCHILDEDU","PC_GDP","A","1995",,"M"
"PRT","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2000",,"M"
"PRT","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2005",,"M"
"PRT","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2008",,"M"
"PRT","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2009",,"M"
"PRT","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2010",,"M"
"PRT","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2011",,"M"
"PRT","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2012",0.631,
"PRT","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2013",0.64,
"PRT","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2014",0.646,
"PRT","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2015",0.61,
"PRT","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2016",,"M"
"PRT","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","1995",,"M"
"PRT","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2000",,"M"
"PRT","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2005",,"M"
"PRT","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2008",,"M"
"PRT","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2009",,"M"
"PRT","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2010",,"M"
"PRT","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2011",,"M"
"PRT","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2012",6489.675,
"PRT","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2013",7013.038,
"PRT","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2014",7288.282,
"PRT","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2015",7098.987,
"PRT","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2016",,"M"
"SVK","EDUEXP","EARLYCHILDEDU","PC_GDP","A","1995",,"M"
"SVK","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2000",,"M"
"SVK","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2005",,"M"
"SVK","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2008",,"M"
"SVK","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2009",,"M"
"SVK","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2010",,"M"
"SVK","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2011",,"M"
"SVK","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2012",0.499,
"SVK","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2013",0.513,
"SVK","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2014",0.556,
"SVK","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2015",0.574,
"SVK","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2016",,"M"
"SVK","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","1995",,"M"
"SVK","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2000",,"M"
"SVK","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2005",,"M"
"SVK","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2008",,"M"
"SVK","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2009",,"M"
"SVK","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2010",,"M"
"SVK","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2011",,"M"
"SVK","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2012",4828.633,
"SVK","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2013",5061.145,
"SVK","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2014",5568.033,
"SVK","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2015",5811.212,
"SVK","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2016",,"M"
"ESP","EDUEXP","EARLYCHILDEDU","PC_GDP","A","1995",,"M"
"ESP","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2000",,"M"
"ESP","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2005",,"M"
"ESP","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2008",,"M"
"ESP","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2009",,"M"
"ESP","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2010",,"M"
"ESP","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2011",,"M"
"ESP","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2012",0.894,
"ESP","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2013",0.824,
"ESP","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2014",0.806,
"ESP","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2015",0.79,
"ESP","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2016",,"M"
"ESP","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","1995",,"M"
"ESP","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2000",,"M"
"ESP","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2005",,"M"
"ESP","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2008",,"M"
"ESP","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2009",,"M"
"ESP","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2010",,"M"
"ESP","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2011",,"M"
"ESP","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2012",7044.284,
"ESP","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2013",6572.832,
"ESP","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2014",6743.009,
"ESP","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2015",6976.944,
"ESP","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2016",,"M"
"SWE","EDUEXP","EARLYCHILDEDU","PC_GDP","A","1995",,"M"
"SWE","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2000",,"M"
"SWE","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2005",,"M"
"SWE","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2008",,"M"
"SWE","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2009",,"M"
"SWE","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2010",,"M"
"SWE","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2011",,"M"
"SWE","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2012",1.785,
"SWE","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2013",1.947,
"SWE","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2014",1.948,
"SWE","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2015",1.923,
"SWE","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2016",,"M"
"SWE","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","1995",,"M"
"SWE","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2000",,"M"
"SWE","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2005",,"M"
"SWE","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2008",,"M"
"SWE","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2009",,"M"
"SWE","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2010",,"M"
"SWE","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2011",,"M"
"SWE","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2012",13000.29,
"SWE","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2013",14359.903,
"SWE","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2014",14658.08,
"SWE","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2015",14917.142,
"SWE","EDUEXP","EARLYCHILDEDU","USD_STUDENT","A","2016",,"M"
"CHE","EDUEXP","EARLYCHILDEDU","PC_GDP","A","1995",,"M"
"CHE","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2000",,"M"
"CHE","EDUEXP","EARLYCHILDEDU","PC_GDP","A","2005",,"M"
